GEOID,Tract,PEWhite,PEBlack,PENative,PEAsian,PEHIPI,PEHispanic,GiniE,MedincE,PEpubasst,PEnopubasst,PENoCollege,PECollege,PEUnder18,PE18t24,PE25t34,PE35t34,PE45t54,PE55t64,PE65t74,PE75over,PEFemale,PEMale
47615,ZCTA5 47615,0.9661572052401747,0.006004366812227074,0,0,0,0.0049126637554585155,0.4409,50435,0.03865336658354115,0.9613466334164589,0.1314487632508834,0.14487632508833923,0.1539301310043668,0.07368995633187773,0.16866812227074235,0.12281659388646288,0.12663755458515283,0.18176855895196506,0.11517467248908297,0.05731441048034935,0.5436681222707423,0.45633187772925765
47616,ZCTA5 47616,1,0,0,0,0,0,0.3353,72500,0,1,0.10191082802547771,0.49044585987261147,0.1509433962264151,0.25660377358490566,0.07924528301886792,0.06415094339622641,0.04905660377358491,0.2792452830188679,0.05660377358490566,0.06415094339622641,0.4641509433962264,0.5358490566037736
47619,ZCTA5 47619,0.9874500855675984,0.0017113519680547634,0,0,0.0017113519680547634,0.0011409013120365088,0.3553,59479,0.016551724137931035,0.983448275862069,0.07362459546925566,0.2168284789644013,0.22989161437535655,0.06503137478608101,0.09184255561893896,0.11922418710781517,0.11409013120365089,0.19851682829435255,0.12378779235596121,0.057615516257843696,0.515687393040502,0.484312606959498
47620,ZCTA5 47620,0.937847513138853,0.025287531418996114,0,0.0021326833726864193,0,0.01987965572396984,0.4212,62055,0.03894637817497648,0.9610536218250235,0.052346170872067284,0.3415227976980965,0.22286541244573083,0.08888719628303755,0.1254474826719476,0.11981110518699063,0.13032218752380226,0.14776449082184476,0.1054154924213573,0.059486632645289056,0.5056744611166121,0.4943255388833879
47630,ZCTA5 47630,0.8972969985075452,0.025841578685534244,0.0019070255928362169,0.04148471615720524,0,0.022773754905754243,0.4468,84026,0.008478198917070391,0.9915218010829296,0.052559891034372246,0.495913788959218,0.2409208998949754,0.06917804433143553,0.11547178154883644,0.12578077497098006,0.14310983361892654,0.1348460560499696,0.09709247692222653,0.07360013266264993,0.5079321209441159,0.4920678790558841
47631,ZCTA5 47631,0.984212900315742,0.0022552999548940008,9.021199819576004e-4,0.004961659900766802,0,0.007668019846639603,0.4123,67708,0.005773672055427252,0.9942263279445728,0.0855106888361045,0.3171021377672209,0.20072169598556608,0.03969327920613441,0.12584573748308525,0.07577807848443843,0.13216057735678846,0.18854307622913846,0.10509697789806044,0.13216057735678846,0.503382949932341,0.496617050067659
47633,ZCTA5 47633,0.9890939597315436,0.0037751677852348995,0.007130872483221477,0,0,0,0.3744,49583,0.019909502262443438,0.9800904977375565,0.1241076331685887,0.21252059308072488,0.1686241610738255,0.06753355704697987,0.13296979865771813,0.1040268456375839,0.1438758389261745,0.13884228187919462,0.11786912751677853,0.12625838926174496,0.46518456375838924,0.5348154362416108
47634,ZCTA5 47634,0.9720101781170484,0.001272264631043257,0.005937234944868533,0.007633587786259542,0,0.008481764206955046,0.3279,53412,0.036303630363036306,0.9636963696369637,0.08783783783783784,0.19797297297297298,0.2591178965224767,0.11323155216284987,0.16412213740458015,0.08608990670059373,0.10602205258693809,0.13061916878710772,0.08778625954198473,0.053011026293469043,0.51653944020356235,0.48346055979643765
47635,ZCTA5 47635,0.9420103092783505,0.01914580265095729,0.0029455081001472753,0.002577319587628866,0,0.02080265095729013,0.3965,53153,0.04049700874367234,0.9595029912563277,0.10867885655421067,0.23641514293072366,0.22551546391752578,0.05964653902798233,0.08652430044182621,0.11929307805596466,0.14966863033873343,0.15832106038291605,0.11653166421207659,0.08449926362297497,0.49392488954344627,0.5060751104565537
47637,ZCTA5 47637,1,0,0,0,0,0,0.3512,49554,0.02091254752851711,0.9790874524714829,0.09468085106382979,0.24468085106382978,0.2125193199381762,0.061051004636785165,0.05641421947449768,0.1035548686244204,0.19088098918083463,0.11282843894899536,0.14837712519319937,0.1143740340030912,0.47372488408037094,0.526275115919629
